w_bits,a_bits,acc,comp_ratio,size_mb,weight_cr,act_cr
8,8,91.35,3.999617990141623,2.117002487182617,4.0,4.0
6,8,52.73,5.332654226315016,1.5878024101257324,5.333333333333333,4.0
4,8,10.0,7.998472106484088,1.0586023330688477,8.0,4.0
3,8,10.0,10.66395058443912,0.7940022945404053,10.666666666666666,4.0
2,8,10.0,15.993889592942768,0.5294022560119629,16.0,4.0
8,6,90.15,3.999617990141623,2.117002487182617,4.0,5.333333333333333
6,6,51.66,5.332654226315016,1.5878024101257324,5.333333333333333,5.333333333333333
4,6,10.0,7.998472106484088,1.0586023330688477,8.0,5.333333333333333
3,6,10.0,10.66395058443912,0.7940022945404053,10.666666666666666,5.333333333333333
2,6,10.0,15.993889592942768,0.5294022560119629,16.0,5.333333333333333
8,4,55.26,3.999617990141623,2.117002487182617,4.0,8.0
6,4,19.71,5.332654226315016,1.5878024101257324,5.333333333333333,8.0
4,4,10.03,7.998472106484088,1.0586023330688477,8.0,8.0
3,4,10.0,10.66395058443912,0.7940022945404053,10.666666666666666,8.0
2,4,10.0,15.993889592942768,0.5294022560119629,16.0,8.0
8,3,12.58,3.999617990141623,2.117002487182617,4.0,10.666666666666666
6,3,10.59,5.332654226315016,1.5878024101257324,5.333333333333333,10.666666666666666
4,3,10.13,7.998472106484088,1.0586023330688477,8.0,10.666666666666666
3,3,10.0,10.66395058443912,0.7940022945404053,10.666666666666666,10.666666666666666
2,3,10.0,15.993889592942768,0.5294022560119629,16.0,10.666666666666666
8,2,10.0,3.999617990141623,2.117002487182617,4.0,16.0
6,2,10.0,5.332654226315016,1.5878024101257324,5.333333333333333,16.0
4,2,10.0,7.998472106484088,1.0586023330688477,8.0,16.0
3,2,10.0,10.66395058443912,0.7940022945404053,10.666666666666666,16.0
2,2,10.0,15.993889592942768,0.5294022560119629,16.0,16.0
8,8,91.33,3.999617990141623,2.117002487182617,4.0,4.0,4.0
6,8,52.75,5.332654226315016,1.5878024101257324,5.333333333333333,4.0,4.0
4,8,10.0,7.998472106484088,1.0586023330688477,8.0,4.0,4.0
3,8,10.0,10.66395058443912,0.7940022945404053,10.666666666666666,4.0,4.0
2,8,10.0,15.993889592942768,0.5294022560119629,16.0,4.0,4.0
8,6,90.15,3.999617990141623,2.117002487182617,4.0,5.333333333333333,5.333333333333333
6,6,51.65,5.332654226315016,1.5878024101257324,5.333333333333333,5.333333333333333,5.333333333333333
4,6,10.0,7.998472106484088,1.0586023330688477,8.0,5.333333333333333,5.333333333333333
3,6,10.0,10.66395058443912,0.7940022945404053,10.666666666666666,5.333333333333333,5.333333333333333
2,6,10.0,15.993889592942768,0.5294022560119629,16.0,5.333333333333333,5.333333333333333
8,4,55.3,3.999617990141623,2.117002487182617,4.0,8.0,8.0
6,4,19.71,5.332654226315016,1.5878024101257324,5.333333333333333,8.0,8.0
4,4,10.03,7.998472106484088,1.0586023330688477,8.0,8.0,8.0
3,4,10.0,10.66395058443912,0.7940022945404053,10.666666666666666,8.0,8.0
2,4,10.0,15.993889592942768,0.5294022560119629,16.0,8.0,8.0
8,3,12.57,3.999617990141623,2.117002487182617,4.0,10.666666666666666,10.666666666666666
6,3,10.61,5.332654226315016,1.5878024101257324,5.333333333333333,10.666666666666666,10.666666666666666
4,3,10.13,7.998472106484088,1.0586023330688477,8.0,10.666666666666666,10.666666666666666
3,3,10.0,10.66395058443912,0.7940022945404053,10.666666666666666,10.666666666666666,10.666666666666666
2,3,10.0,15.993889592942768,0.5294022560119629,16.0,10.666666666666666,10.666666666666666
8,2,10.0,3.999617990141623,2.117002487182617,4.0,16.0,16.0
6,2,10.0,5.332654226315016,1.5878024101257324,5.333333333333333,16.0,16.0
4,2,10.0,7.998472106484088,1.0586023330688477,8.0,16.0,16.0
3,2,10.0,10.66395058443912,0.7940022945404053,10.666666666666666,16.0,16.0
2,2,10.0,15.993889592942768,0.5294022560119629,16.0,16.0,16.0
8,8,91.35,3.999617990141623,2.117002487182617,4.0,4.0,4.0
6,8,55.92,5.332654226315016,1.5878024101257324,5.333333333333333,4.0,4.0
4,8,10.0,7.998472106484088,1.0586023330688477,8.0,4.0,4.0
3,8,10.0,10.66395058443912,0.7940022945404053,10.666666666666666,4.0,4.0
2,8,10.0,15.993889592942768,0.5294022560119629,16.0,4.0,4.0
8,6,90.44,3.999617990141623,2.117002487182617,4.0,5.333333333333333,5.333333333333333
6,6,52.86,5.332654226315016,1.5878024101257324,5.333333333333333,5.333333333333333,5.333333333333333
4,6,10.0,7.998472106484088,1.0586023330688477,8.0,5.333333333333333,5.333333333333333
3,6,10.0,10.66395058443912,0.7940022945404053,10.666666666666666,5.333333333333333,5.333333333333333
2,6,10.0,15.993889592942768,0.5294022560119629,16.0,5.333333333333333,5.333333333333333
